id,type,possession_team_id,desc_home,desc_away,direction,quarter,game_clock,shot_clock,event_type,game_id,event_moment.quarter,event_moment.game_clock,event_moment.shot_clock,event_moment.ball_coordinates.x,event_moment.ball_coordinates.y,event_moment.ball_coordinates.z,event_moment.ball_coordinates.speed,event_moment.ball_coordinates.dir_x,event_moment.ball_coordinates.dir_y,event_moment.player_coordinates,event_team,made_shot_after
521,5,1610612762.0,Ingles Bad Pass Turnover (P1.T15),O'Quinn STEAL (2 STL),right,4,52.85,19.95,turnover,0021500327,4.0,52.85,19.95,39.74236,37.3258,1.56969,2.720295078203861,0.5787056016876797,0.8155365268185727,"[{'teamid': 1610612762, 'playerid': 203481, 'x': 17.955260000000003, 'y': 66.75787, 'z': 0.0, 'speed': np.float64(1.5617892383416274), 'dir_x': np.float64(0.38369453783434215), 'dir_y': np.float64(0.9234600704069942)}, {'teamid': 1610612762, 'playerid': 203187, 'x': 47.29405, 'y': 91.33788, 'z': 0.0, 'speed': np.float64(1.133623890450525), 'dir_x': np.float64(-0.37203697236170424), 'dir_y': np.float64(-0.9282179114819626)}, {'teamid': 1610612762, 'playerid': 204060, 'x': 37.80236, 'y': 36.92024, 'z': 0.0, 'speed': np.float64(9.332146782091339), 'dir_x': np.float64(0.36583222271551286), 'dir_y': np.float64(0.9306808179086037)}, {'teamid': 1610612762, 'playerid': 203526, 'x': 3.886589999999998, 'y': 52.94099, 'z': 0.0, 'speed': np.float64(11.634250883705398), 'dir_x': np.float64(-0.17205663003224161), 'dir_y': np.float64(0.9850870601433908)}, {'teamid': 1610612762, 'playerid': 1626168, 'x': 33.91391, 'y': 76.80373, 'z': 0.0, 'speed': np.float64(5.338523859645173), 'dir_x': np.float64(-0.2761062868225047), 'dir_y': np.float64(0.961127108335359)}, {'teamid': 1610612752, 'playerid': 200811, 'x': 28.5607, 'y': 77.40637, 'z': 0.0, 'speed': np.float64(2.191814887256541), 'dir_x': np.float64(-0.2990672268041956), 'dir_y': np.float64(0.9542320440289394)}, {'teamid': 1610612752, 'playerid': 2756, 'x': 36.35992, 'y': 43.43915, 'z': 0.0, 'speed': np.float64(5.77918400922657), 'dir_x': np.float64(0.5791042463186666), 'dir_y': np.float64(0.8152535016151045)}, {'teamid': 1610612752, 'playerid': 203124, 'x': 21.48237, 'y': 72.30039, 'z': 0.0, 'speed': np.float64(3.720138648289524), 'dir_x': np.float64(-0.20516708439103587), 'dir_y': np.float64(0.9787269626828933)}, {'teamid': 1610612752, 'playerid': 204038, 'x': 38.94477, 'y': 85.39987, 'z': 0.0, 'speed': np.float64(3.41361184268239), 'dir_x': np.float64(0.290161871251787), 'dir_y': np.float64(0.9569775799211084)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 16.062019999999997, 'y': 62.10424, 'z': 0.0, 'speed': np.float64(5.36683752316017), 'dir_x': np.float64(-0.5368152077582503), 'dir_y': np.float64(0.8436998475284125)}]",1610612762.0,True
529,5,1610612762.0,Neto Bad Pass Turnover (P2.T16),Vujacic STEAL (3 STL),right,4,27.94,23.24,turnover,0021500327,4.0,27.94,23.24,13.593629999999997,85.68008,1.56851,2.739704420644542,0.8721743783724678,-0.48919510801989785,"[{'teamid': 1610612762, 'playerid': 203481, 'x': 29.96919, 'y': 79.71407, 'z': 0.0, 'speed': np.float64(12.43739374075196), 'dir_x': np.float64(-0.14442334442741084), 'dir_y': np.float64(-0.9895159915758822)}, {'teamid': 1610612762, 'playerid': 203187, 'x': 44.763040000000004, 'y': 78.44571, 'z': 0.0, 'speed': np.float64(17.69917393022889), 'dir_x': np.float64(-0.2866376713398547), 'dir_y': np.float64(-0.9580390625485297)}, {'teamid': 1610612762, 'playerid': 204060, 'x': 9.00264, 'y': 67.72141, 'z': 0.0, 'speed': np.float64(14.131459640196384), 'dir_x': np.float64(0.4015685671888), 'dir_y': np.float64(-0.9158289610216168)}, {'teamid': 1610612762, 'playerid': 203526, 'x': 36.94812, 'y': 59.82739, 'z': 0.0, 'speed': np.float64(17.7072013757821), 'dir_x': np.float64(-0.36319968715078327), 'dir_y': np.float64(-0.9317113218446865)}, {'teamid': 1610612762, 'playerid': 1626168, 'x': 21.66629, 'y': 72.2007, 'z': 0.0, 'speed': np.float64(13.929062253073818), 'dir_x': np.float64(-0.02261458770711311), 'dir_y': np.float64(-0.999744257509308)}, {'teamid': 1610612752, 'playerid': 200811, 'x': 17.5141, 'y': 54.94878, 'z': 0.0, 'speed': np.float64(19.065186656573786), 'dir_x': np.float64(-0.28376328527235295), 'dir_y': np.float64(-0.958894362237802)}, {'teamid': 1610612752, 'playerid': 2756, 'x': 12.180700000000002, 'y': 86.59087, 'z': 0.0, 'speed': np.float64(8.909371835320401), 'dir_x': np.float64(0.04461594008504591), 'dir_y': np.float64(-0.9990042131494379)}, {'teamid': 1610612752, 'playerid': 203124, 'x': 24.67397, 'y': 69.80621, 'z': 0.0, 'speed': np.float64(17.966246681277344), 'dir_x': np.float64(-0.03164266917209851), 'dir_y': np.float64(-0.9994992453662309)}, {'teamid': 1610612752, 'playerid': 204038, 'x': 38.12916, 'y': 73.70032, 'z': 0.0, 'speed': np.float64(15.39794828053376), 'dir_x': np.float64(0.16554153537601032), 'dir_y': np.float64(-0.9862028189299366)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 43.41029, 'y': 60.51424, 'z': 0.0, 'speed': np.float64(15.964175301671569), 'dir_x': np.float64(-0.10672333320102652), 'dir_y': np.float64(-0.9942887559207649)}]",1610612762.0,False
530,5,1610612752.0,Neto STEAL (2 STL),Vujacic Bad Pass Turnover (P2.T11),left,4,24.54,23.94,turnover,0021500327,4.0,24.54,23.94,4.264740000000003,4.537120000000002,3.52317,2.596589794807726,-0.33014456180724655,0.9439303831899369,"[{'teamid': 1610612762, 'playerid': 203481, 'x': 28.2389, 'y': 33.05968, 'z': 0.0, 'speed': np.float64(2.5134947035949096), 'dir_x': np.float64(-0.7013143880823806), 'dir_y': np.float64(-0.7128521088336879)}, {'teamid': 1610612762, 'playerid': 203187, 'x': 28.62542, 'y': 8.477540000000005, 'z': 0.0, 'speed': np.float64(11.546639538194528), 'dir_x': np.float64(0.20194187168369176), 'dir_y': np.float64(-0.9793975089109056)}, {'teamid': 1610612762, 'playerid': 204060, 'x': 5.737380000000002, 'y': 24.934060000000002, 'z': 0.0, 'speed': np.float64(7.381768165554811), 'dir_x': np.float64(-0.887118079724698), 'dir_y': np.float64(-0.46154253609560675)}, {'teamid': 1610612762, 'playerid': 203526, 'x': 3.2044599999999974, 'y': 3.692160000000001, 'z': 0.0, 'speed': np.float64(1.9104025263017128), 'dir_x': np.float64(-0.1483980449653831), 'dir_y': np.float64(-0.9889277123483051)}, {'teamid': 1610612762, 'playerid': 1626168, 'x': 16.666870000000003, 'y': 14.96114, 'z': 0.0, 'speed': np.float64(9.210878853290776), 'dir_x': np.float64(-0.42916643058307374), 'dir_y': np.float64(-0.9032254285949791)}, {'teamid': 1610612752, 'playerid': 200811, 'x': 16.39936, 'y': 9.445589999999996, 'z': 0.0, 'speed': np.float64(5.356454342659759), 'dir_x': np.float64(-0.8202720902533246), 'dir_y': np.float64(0.5719735115819976)}, {'teamid': 1610612752, 'playerid': 2756, 'x': 15.868830000000003, 'y': 60.73811, 'z': 0.0, 'speed': np.float64(2.6860035019522615), 'dir_x': np.float64(-0.09921803892145298), 'dir_y': np.float64(-0.9950657168009464)}, {'teamid': 1610612752, 'playerid': 203124, 'x': 23.44468, 'y': 13.356439999999992, 'z': 0.0, 'speed': np.float64(7.087451344630375), 'dir_x': np.float64(-0.18187073707060297), 'dir_y': np.float64(-0.9833224471135578)}, {'teamid': 1610612752, 'playerid': 204038, 'x': 35.71216, 'y': 33.79408, 'z': 0.0, 'speed': np.float64(5.915969288713485), 'dir_x': np.float64(-0.9169672348281848), 'dir_y': np.float64(0.39896251735163374)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 32.91754, 'y': 12.657589999999999, 'z': 0.0, 'speed': np.float64(2.507038903268031), 'dir_x': np.float64(-0.6513660389838032), 'dir_y': np.float64(-0.7587636544132504)}]",1610612752.0,False
47,5,1610612747.0,Horford STEAL (1 STL),Hibbert Lost Ball Turnover (P1.T2),right,1,371.08,13.18,turnover,0021500286,1.0,371.08,13.18,24.83888,40.41498,2.51981,19.306243946260025,-0.8155781126473484,0.5786469927084987,"[{'teamid': 1610612737, 'playerid': 2594, 'x': 35.64944, 'y': 16.52344, 'z': 0.0, 'speed': np.float64(7.86538772486772), 'dir_x': np.float64(0.9807526685062092), 'dir_y': np.float64(-0.19525420153725162)}, {'teamid': 1610612737, 'playerid': 200794, 'x': 34.6064, 'y': 10.73073, 'z': 0.0, 'speed': np.float64(3.9670372445944784), 'dir_x': np.float64(-0.8259312423810838), 'dir_y': np.float64(-0.5637708602427403)}, {'teamid': 1610612737, 'playerid': 201143, 'x': 29.51479, 'y': 31.38814, 'z': 0.0, 'speed': np.float64(3.350503861361761), 'dir_x': np.float64(-0.18407679128871468), 'dir_y': np.float64(-0.9829118652803266)}, {'teamid': 1610612737, 'playerid': 200757, 'x': 22.44586, 'y': 36.46318, 'z': 0.0, 'speed': np.float64(1.6850856246789863), 'dir_x': np.float64(0.9879319932582582), 'dir_y': np.float64(-0.1548882716565874)}, {'teamid': 1610612737, 'playerid': 201952, 'x': 15.272680000000001, 'y': 12.66873, 'z': 0.0, 'speed': np.float64(1.6326230619772686), 'dir_x': np.float64(-0.18069082011052126), 'dir_y': np.float64(-0.9835399470930437)}, {'teamid': 1610612747, 'playerid': 977, 'x': 24.81008, 'y': 40.69933, 'z': 0.0, 'speed': np.float64(0.18444782460097908), 'dir_x': np.float64(0.48794286511465934), 'dir_y': np.float64(0.8728755698171976)}, {'teamid': 1610612747, 'playerid': 201579, 'x': 25.56315, 'y': 30.07407, 'z': 0.0, 'speed': np.float64(4.890548058500191), 'dir_x': np.float64(-0.40082419731933105), 'dir_y': np.float64(-0.9161549884399004)}, {'teamid': 1610612747, 'playerid': 203903, 'x': 42.47178, 'y': 9.4833, 'z': 0.0, 'speed': np.float64(9.823093530044437), 'dir_x': np.float64(0.9719443239340563), 'dir_y': np.float64(0.2352110353966632)}, {'teamid': 1610612747, 'playerid': 203944, 'x': 39.135490000000004, 'y': 10.29621, 'z': 0.0, 'speed': np.float64(4.48715611495737), 'dir_x': np.float64(-0.40983642041554114), 'dir_y': np.float64(-0.9121590368466322)}, {'teamid': 1610612747, 'playerid': 1626156, 'x': 2.0041200000000003, 'y': 9.24266, 'z': 0.0, 'speed': np.float64(0.10088514509080664), 'dir_x': np.float64(-0.38162209079750786), 'dir_y': np.float64(-0.9243184406985173)}]",1610612747.0,False
99,5,1610612747.0,Bazemore STEAL (1 STL),Williams Lost Ball Turnover (P1.T3),right,1,79.21,19.04,turnover,0021500286,1.0,79.21,19.04,2.824779999999997,33.03786,2.96451,19.00211124125408,0.18057204046624725,-0.9835617612543993,"[{'teamid': 1610612737, 'playerid': 201143, 'x': 23.79189, 'y': 17.47874, 'z': 0.0, 'speed': np.float64(5.476333907140867), 'dir_x': np.float64(-0.7919531704129296), 'dir_y': np.float64(-0.6105818338870798)}, {'teamid': 1610612737, 'playerid': 203145, 'x': 23.78963, 'y': 32.1194, 'z': 0.0, 'speed': np.float64(7.050893072866758), 'dir_x': np.float64(-0.44558185289889984), 'dir_y': np.float64(-0.8952412034570255)}, {'teamid': 1610612737, 'playerid': 203934, 'x': 11.743839999999999, 'y': 28.05234, 'z': 0.0, 'speed': np.float64(9.592513620657478), 'dir_x': np.float64(-0.35874330087885264), 'dir_y': np.float64(-0.9334362560317363)}, {'teamid': 1610612737, 'playerid': 203488, 'x': 29.36872, 'y': 17.17004, 'z': 0.0, 'speed': np.float64(9.162654998688955), 'dir_x': np.float64(-0.35156294768938834), 'dir_y': np.float64(-0.9361642451044306)}, {'teamid': 1610612737, 'playerid': 203471, 'x': 25.54075, 'y': 26.69572, 'z': 0.0, 'speed': np.float64(5.416432232106247), 'dir_x': np.float64(0.5863176836544698), 'dir_y': np.float64(-0.8100812143446219)}, {'teamid': 1610612747, 'playerid': 1897, 'x': 23.21934, 'y': 56.65689, 'z': 0.0, 'speed': np.float64(12.877182630529122), 'dir_x': np.float64(0.4054070016544818), 'dir_y': np.float64(-0.9141362934538388)}, {'teamid': 1610612747, 'playerid': 101138, 'x': 22.06225, 'y': 38.51951, 'z': 0.0, 'speed': np.float64(14.08837744605466), 'dir_x': np.float64(-0.36216022885082944), 'dir_y': np.float64(-0.9321158558026545)}, {'teamid': 1610612747, 'playerid': 101150, 'x': 3.4626599999999996, 'y': 34.38252, 'z': 0.0, 'speed': np.float64(13.851384021551876), 'dir_x': np.float64(0.06912666622412457), 'dir_y': np.float64(-0.9976078909154331)}, {'teamid': 1610612747, 'playerid': 203903, 'x': 42.36144, 'y': 50.71516, 'z': 0.0, 'speed': np.float64(10.277400309660155), 'dir_x': np.float64(0.16918188915592453), 'dir_y': np.float64(-0.9855848458563232)}, {'teamid': 1610612747, 'playerid': 1626204, 'x': 35.52707, 'y': 16.89073, 'z': 0.0, 'speed': np.float64(10.248441649831367), 'dir_x': np.float64(-0.2004207146979916), 'dir_y': np.float64(-0.9797099249879763)}]",1610612747.0,False
156,5,1610612747.0,Bazemore STEAL (2 STL),Hibbert Bad Pass Turnover (P2.T5),right,2,500.28,9.67,turnover,0021500286,2.0,500.28,9.67,22.85509,88.38734,10.60077,8.903163047479229,0.9940287460539879,0.10911852280129303,"[{'teamid': 1610612737, 'playerid': 2594, 'x': 8.188119999999998, 'y': 67.04693, 'z': 0.0, 'speed': np.float64(0.973509662252911), 'dir_x': np.float64(0.707748496718085), 'dir_y': np.float64(-0.7064644827542931)}, {'teamid': 1610612737, 'playerid': 201143, 'x': 20.60546, 'y': 90.60459, 'z': 0.0, 'speed': np.float64(3.5028675574448296), 'dir_x': np.float64(0.6411175881391714), 'dir_y': np.float64(0.7674426611666906)}, {'teamid': 1610612737, 'playerid': 203118, 'x': 28.91099, 'y': 87.1518, 'z': 0.0, 'speed': np.float64(4.1666325281934675), 'dir_x': np.float64(-0.7200658996680825), 'dir_y': np.float64(-0.6939056853313674)}, {'teamid': 1610612737, 'playerid': 203145, 'x': 44.08164, 'y': 73.47645, 'z': 0.0, 'speed': np.float64(4.410287433943629), 'dir_x': np.float64(-0.4331917201803836), 'dir_y': np.float64(-0.9013017993808513)}, {'teamid': 1610612737, 'playerid': 203471, 'x': 32.60476, 'y': 92.25323, 'z': 0.0, 'speed': np.float64(2.757832312251674), 'dir_x': np.float64(0.8314501174756793), 'dir_y': np.float64(-0.5555994079817572)}, {'teamid': 1610612747, 'playerid': 977, 'x': 12.971350000000001, 'y': 71.67946, 'z': 0.0, 'speed': np.float64(1.0172507680016236), 'dir_x': np.float64(-0.0012288022180578983), 'dir_y': np.float64(-0.9999992450222693)}, {'teamid': 1610612747, 'playerid': 201579, 'x': 26.87702, 'y': 85.65019, 'z': 0.0, 'speed': np.float64(4.4939009849459515), 'dir_x': np.float64(-0.6741915342926504), 'dir_y': np.float64(0.7385565483347378)}, {'teamid': 1610612747, 'playerid': 101150, 'x': 35.51226, 'y': 82.24956, 'z': 0.0, 'speed': np.float64(2.651757648240167), 'dir_x': np.float64(-0.6800206652356624), 'dir_y': np.float64(-0.7331929451736747)}, {'teamid': 1610612747, 'playerid': 203944, 'x': 18.41962, 'y': 89.92679, 'z': 0.0, 'speed': np.float64(1.8116429870424378), 'dir_x': np.float64(-0.772917186231027), 'dir_y': np.float64(-0.6345069134601388)}, {'teamid': 1610612747, 'playerid': 1626156, 'x': 29.45666, 'y': 89.88845, 'z': 0.0, 'speed': np.float64(2.778396052581481), 'dir_x': np.float64(0.9911293954803312), 'dir_y': np.float64(0.13290041916710932)}]",1610612747.0,False
217,5,1610612747.0,Millsap STEAL (1 STL),Russell Bad Pass Turnover (P3.T6),right,2,173.43,18.3,turnover,0021500286,2.0,173.43,18.3,17.508989999999997,4.38607,1.22086,2.153718934773171,-0.7628664880420852,-0.6465560466211224,"[{'teamid': 1610612737, 'playerid': 2594, 'x': 15.437130000000003, 'y': 22.28275, 'z': 0.0, 'speed': np.float64(9.333346077372322), 'dir_x': np.float64(0.5203921465823946), 'dir_y': np.float64(-0.8539274054481256)}, {'teamid': 1610612737, 'playerid': 200794, 'x': 23.62513, 'y': 8.1876, 'z': 0.0, 'speed': np.float64(8.503872647211976), 'dir_x': np.float64(0.4516765665886669), 'dir_y': np.float64(-0.8921817523322664)}, {'teamid': 1610612737, 'playerid': 200757, 'x': 9.752209999999998, 'y': 19.19022, 'z': 0.0, 'speed': np.float64(10.522220707863914), 'dir_x': np.float64(0.31307554664177495), 'dir_y': np.float64(-0.9497282253860596)}, {'teamid': 1610612737, 'playerid': 203118, 'x': 25.26072, 'y': 28.90806, 'z': 0.0, 'speed': np.float64(13.566114138267496), 'dir_x': np.float64(-0.03180719221452113), 'dir_y': np.float64(-0.9994940232554812)}, {'teamid': 1610612737, 'playerid': 201952, 'x': 18.36287, 'y': 9.15526, 'z': 0.0, 'speed': np.float64(10.401386235738004), 'dir_x': np.float64(-0.1850474500587948), 'dir_y': np.float64(-0.9827295870313144)}, {'teamid': 1610612747, 'playerid': 1897, 'x': 5.038679999999999, 'y': 19.65932, 'z': 0.0, 'speed': np.float64(13.383750653777817), 'dir_x': np.float64(0.38046136182032425), 'dir_y': np.float64(-0.9247968166910092)}, {'teamid': 1610612747, 'playerid': 201579, 'x': 24.10447, 'y': 10.82502, 'z': 0.0, 'speed': np.float64(7.8961788860182125), 'dir_x': np.float64(-0.29077355429036256), 'dir_y': np.float64(-0.9567919001148314)}, {'teamid': 1610612747, 'playerid': 203903, 'x': 17.35958, 'y': 6.0375, 'z': 0.0, 'speed': np.float64(16.53933360961072), 'dir_x': np.float64(0.8537224251764938), 'dir_y': np.float64(-0.5207283560079728)}, {'teamid': 1610612747, 'playerid': 203944, 'x': 35.48904, 'y': 48.08545, 'z': 0.0, 'speed': np.float64(12.332320799934655), 'dir_x': np.float64(0.08889243296411513), 'dir_y': np.float64(-0.9960412317578627)}, {'teamid': 1610612747, 'playerid': 1626156, 'x': 13.887949999999996, 'y': 31.61339, 'z': 0.0, 'speed': np.float64(5.322712384207913), 'dir_x': np.float64(-0.13184067620903336), 'dir_y': np.float64(-0.991270919626287)}]",1610612747.0,False
220,5,1610612747.0,Sefolosha STEAL (1 STL),Hibbert Bad Pass Turnover (P3.T7),right,2,143.3,10.11,turnover,0021500286,2.0,143.3,10.11,38.21012,80.33865,4.33439,11.402722605259775,0.9972618289209909,0.07395163674429568,"[{'teamid': 1610612737, 'playerid': 2594, 'x': 37.65324, 'y': 65.77886, 'z': 0.0, 'speed': np.float64(8.26648496188089), 'dir_x': np.float64(-0.8835980508864549), 'dir_y': np.float64(-0.46824617934336393)}, {'teamid': 1610612737, 'playerid': 200794, 'x': 36.7765, 'y': 79.35335, 'z': 0.0, 'speed': np.float64(6.265218052869281), 'dir_x': np.float64(0.9456973324793376), 'dir_y': np.float64(0.3250485430539035)}, {'teamid': 1610612737, 'playerid': 200757, 'x': 8.1038, 'y': 68.47169, 'z': 0.0, 'speed': np.float64(4.714427410884551), 'dir_x': np.float64(-0.5651799821645986), 'dir_y': np.float64(0.8249676283106048)}, {'teamid': 1610612737, 'playerid': 203118, 'x': 42.006389999999996, 'y': 89.51436, 'z': 0.0, 'speed': np.float64(4.0773859349465305), 'dir_x': np.float64(0.9962878336296677), 'dir_y': np.float64(-0.08608456633743088)}, {'teamid': 1610612737, 'playerid': 201952, 'x': 37.35826, 'y': 53.91477, 'z': 0.0, 'speed': np.float64(1.1750385366020977), 'dir_x': np.float64(0.9574154080539746), 'dir_y': np.float64(0.2887139352730332)}, {'teamid': 1610612747, 'playerid': 1897, 'x': 30.7425, 'y': 71.86196, 'z': 0.0, 'speed': np.float64(2.714357981180689), 'dir_x': np.float64(-0.283492452113956), 'dir_y': np.float64(0.95897446764469)}, {'teamid': 1610612747, 'playerid': 201579, 'x': 33.8262, 'y': 88.7856, 'z': 0.0, 'speed': np.float64(0.8212953564341152), 'dir_x': np.float64(-0.47607720771459794), 'dir_y': np.float64(0.8794034866286758)}, {'teamid': 1610612747, 'playerid': 203903, 'x': 39.65926, 'y': 74.29569, 'z': 0.0, 'speed': np.float64(7.535181119256551), 'dir_x': np.float64(-0.7615609909276054), 'dir_y': np.float64(-0.6480932472240116)}, {'teamid': 1610612747, 'playerid': 203944, 'x': 30.89885, 'y': 81.31145, 'z': 0.0, 'speed': np.float64(6.105984385215874), 'dir_x': np.float64(0.9738396996882799), 'dir_y': np.float64(-0.22723608716715968)}, {'teamid': 1610612747, 'playerid': 1626156, 'x': 18.09596, 'y': 75.41436, 'z': 0.0, 'speed': np.float64(4.133430854024448), 'dir_x': np.float64(-0.276949110902714), 'dir_y': np.float64(0.9608845872268929)}]",1610612747.0,False
266,5,1610612737.0,Horford Bad Pass Turnover (P1.T4),Clarkson STEAL (1 STL),right,3,521.77,12.86,turnover,0021500286,3.0,521.77,12.86,22.78085,78.64463,3.56816,12.603328471578742,-0.12082125792673634,0.9926742787203671,"[{'teamid': 1610612737, 'playerid': 2594, 'x': 39.5881, 'y': 76.68771, 'z': 0.0, 'speed': np.float64(1.8188925545508574), 'dir_x': np.float64(-0.9897506015382458), 'dir_y': np.float64(-0.14280667615584683)}, {'teamid': 1610612737, 'playerid': 200794, 'x': 24.69772, 'y': 80.11375, 'z': 0.0, 'speed': np.float64(11.948721322802673), 'dir_x': np.float64(-0.49185179244112615), 'dir_y': np.float64(0.8706789386866156)}, {'teamid': 1610612737, 'playerid': 201143, 'x': 32.40745, 'y': 85.47639, 'z': 0.0, 'speed': np.float64(2.168232488687713), 'dir_x': np.float64(-0.9474306886912411), 'dir_y': np.float64(-0.3199610759546239)}, {'teamid': 1610612737, 'playerid': 200757, 'x': 19.05196, 'y': 73.74291, 'z': 0.0, 'speed': np.float64(3.25705330782276), 'dir_x': np.float64(0.7190548568471608), 'dir_y': np.float64(0.6949533170253304)}, {'teamid': 1610612737, 'playerid': 201952, 'x': 13.76661, 'y': 86.44711, 'z': 0.0, 'speed': np.float64(1.84017806543277), 'dir_x': np.float64(-0.9871327314037813), 'dir_y': np.float64(-0.15990300369696092)}, {'teamid': 1610612747, 'playerid': 977, 'x': 12.31196, 'y': 63.12654, 'z': 0.0, 'speed': np.float64(1.1955760118036192), 'dir_x': np.float64(-0.935950528408473), 'dir_y': np.float64(-0.3521315214119577)}, {'teamid': 1610612747, 'playerid': 201579, 'x': 33.74684, 'y': 83.55984, 'z': 0.0, 'speed': np.float64(1.4491263100573224), 'dir_x': np.float64(-0.22565320754346116), 'dir_y': np.float64(-0.9742076934234032)}, {'teamid': 1610612747, 'playerid': 203903, 'x': 1.4804299999999984, 'y': 86.07607, 'z': 0.0, 'speed': np.float64(1.0557083226440058), 'dir_x': np.float64(-0.13355961772363292), 'dir_y': np.float64(-0.9910407804492796)}, {'teamid': 1610612747, 'playerid': 203944, 'x': 23.28908, 'y': 78.74291, 'z': 0.0, 'speed': np.float64(11.765559636604438), 'dir_x': np.float64(-0.4448577170707833), 'dir_y': np.float64(0.8956012570126121)}, {'teamid': 1610612747, 'playerid': 1626156, 'x': 44.641149999999996, 'y': 70.39569, 'z': 0.0, 'speed': np.float64(4.960182588624967), 'dir_x': np.float64(-0.43823991580169536), 'dir_y': np.float64(-0.8988580400698005)}]",1610612737.0,True
267,5,1610612747.0,Teague STEAL (1 STL),Clarkson Lost Ball Turnover (P2.T9),left,3,526.14,16.94,turnover,0021500286,3.0,526.14,16.94,13.384430000000002,69.94666,4.72197,0.8958405271027062,-0.93487621363651,0.35497389365510046,"[{'teamid': 1610612737, 'playerid': 2594, 'x': 34.42854, 'y': 78.94534, 'z': 0.0, 'speed': np.float64(5.763450382583444), 'dir_x': np.float64(-0.5073783594696736), 'dir_y': np.float64(0.8617233896917634)}, {'teamid': 1610612737, 'playerid': 200794, 'x': 38.97451, 'y': 85.51921, 'z': 0.0, 'speed': np.float64(0.3059106282887619), 'dir_x': np.float64(-0.51485625354353), 'dir_y': np.float64(-0.857276523758303)}, {'teamid': 1610612737, 'playerid': 201143, 'x': 30.4069, 'y': 84.71652, 'z': 0.0, 'speed': np.float64(2.7449583444016303), 'dir_x': np.float64(0.8829824339386619), 'dir_y': np.float64(0.4694060303785588)}, {'teamid': 1610612737, 'playerid': 200757, 'x': 15.726819999999996, 'y': 73.2164, 'z': 0.0, 'speed': np.float64(2.275331294559242), 'dir_x': np.float64(0.7601090901072142), 'dir_y': np.float64(-0.6497954840843256)}, {'teamid': 1610612737, 'playerid': 201952, 'x': 16.4279, 'y': 77.57837, 'z': 0.0, 'speed': np.float64(10.243665567071393), 'dir_x': np.float64(-0.3807718999083921), 'dir_y': np.float64(0.9246690003672414)}, {'teamid': 1610612747, 'playerid': 977, 'x': 14.802259999999997, 'y': 71.36825, 'z': 0.0, 'speed': np.float64(1.4786152728145583), 'dir_x': np.float64(0.6237254659519913), 'dir_y': np.float64(0.7816434885054512)}, {'teamid': 1610612747, 'playerid': 201579, 'x': 39.11555, 'y': 81.88554, 'z': 0.0, 'speed': np.float64(1.5166180509608385), 'dir_x': np.float64(0.9809655101081826), 'dir_y': np.float64(0.1941820485477305)}, {'teamid': 1610612747, 'playerid': 203903, 'x': 9.880740000000003, 'y': 76.26287, 'z': 0.0, 'speed': np.float64(14.50907671295824), 'dir_x': np.float64(-0.3224188618302654), 'dir_y': np.float64(0.9465971041240705)}, {'teamid': 1610612747, 'playerid': 203944, 'x': 46.07199, 'y': 85.57706, 'z': 0.0, 'speed': np.float64(0.14162141434126782), 'dir_x': np.float64(0.9973774139813183), 'dir_y': np.float64(0.07237606012997742)}, {'teamid': 1610612747, 'playerid': 1626156, 'x': 40.02064, 'y': 78.20869, 'z': 0.0, 'speed': np.float64(5.014670839147912), 'dir_x': np.float64(-0.06745208426432797), 'dir_y': np.float64(0.9977225146945407)}]",1610612747.0,True
